Query,Time,Value,Unit
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-18,4.855906313645621,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-19,1.4656527249683144,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-20,0.8164747564216119,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-21,0.721762349799733,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-22,0.3258671445027518,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-23,7.116202945990182,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-24,0.4593425605536332,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-25,0.952755905511811,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-26,0.6359300476947536,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-27,0.6388068517424691,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-28,2.242626599888703,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-29,0.22762538099196453,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-30,0.41157766763303094,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-12-01,1.1263331394221447,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-12-02,1.3658854166666667,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-12-03,2.456265508684863,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-12-04,3.6465167711021005,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-12-05,1.3970058220127533,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-12-06,0.23886039886039886,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-12-07,1.5317955112219452,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-12-08,1.4809437386569875,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-03,0,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-05,0,ratio
"text=""election"" AND text=""fraud"" AND channel=""MSNBC"" NORMALIZE text=""election"" AND text=""fraud"" AND channel=""FOX""",2020-11-04,0,ratio
